sportmonks_fixture_id,fixture_id,player_id,player_name,team_id,match_position,starter,captain,match_minutes,match_goals,match_assists,match_shots,match_shots_on_target,match_xg,league_id,season_id,match_date,goals_last_3,goals_last_5,goals_last_10,assists_last_5,minutes_last_5,starts_last_5,shots_last_5,shots_on_target_last_5,xg_last_5,xg_last_10,goals_per_90,xg_per_90,starter_probability,recent_form_score,position,position_group,formation,lineup_available,lineup_quality_score,starting_xi_json,bench_json,goalkeeper_player_id,expected_minutes,lineup_status,team_strength_proxy,opponent_defense_proxy,target_anytime,first_goal_player_id,target_first_goal,target_most_likely,split,implied_probability_anytime,odds_anytime,implied_probability_first,odds_first,api_football_fixture_id,has_goalscorer_odds
19609153,19609153,80707,Tomas Chory,18718,,False,False,26,0,0,0,0,,732,26618,2026-06-12 02:00:00+00:00,0,0,1,0,261,3,0,2,0.2462,1.0646,0.0,0.0849,0.6,0.0868,,,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
 37342720  9967153 37420363 12759176 24469159    80304 37594544    80902
    80675 24469162    83003    79540    80655 37656175]","[29763086 31626482    52868 11711899 37622054   608280   461590 37621326
 29735915 37563550   320844 37528761   320953 37342723 13186239 23697916
    79972    32048  8101006    80926 37316349 26313942 37259977     4569
    30066    80707  4926025 24816824 37776545 37316363]",12759176.0,61.2,bench,0.11076923076923076,0.19230769230769232,0,80902.0,0,0,test,0.2654973333333333,3.766666666666667,0.12347633333333334,8.133333333333333,1538999,1
19609153,19609153,79972,Tomas Holes,18718,,False,False,0,0,0,0,0,,732,26618,2026-06-12 02:00:00+00:00,0,0,0,1,293,4,0,0,0.1847,0.319,0.0,0.0567,0.8,0.2009,,,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
 37342720  9967153 37420363 12759176 24469159    80304 37594544    80902
    80675 24469162    83003    79540    80655 37656175]","[29763086 31626482    52868 11711899 37622054   608280   461590 37621326
 29735915 37563550   320844 37528761   320953 37342723 13186239 23697916
    79972    32048  8101006    80926 37316349 26313942 37259977     4569
    30066    80707  4926025 24816824 37776545 37316363]",12759176.0,75.6,bench,0.11076923076923076,0.19230769230769232,0,80902.0,0,0,test,0.07474766666666667,13.666666666666666,0.035481000000000006,29.666666666666668,1538999,1
19609153,19609153,80926,Jan Kuchta,18718,,False,False,0,0,0,0,0,,732,26618,2026-06-12 02:00:00+00:00,0,0,1,1,191,1,0,0,0.1552,0.4346,0.0,0.0731,0.2,0.4466,,,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
 37342720  9967153 37420363 12759176 24469159    80304 37594544    80902
    80675 24469162    83003    79540    80655 37656175]","[29763086 31626482    52868 11711899 37622054   608280   461590 37621326
 29735915 37563550   320844 37528761   320953 37342723 13186239 23697916
    79972    32048  8101006    80926 37316349 26313942 37259977     4569
    30066    80707  4926025 24816824 37776545 37316363]",12759176.0,32.4,bench,0.11076923076923076,0.19230769230769232,0,80902.0,0,0,test,0.28042333333333336,3.5666666666666664,0.12962966666666667,7.733333333333333,1538999,1
19609153,19609153,83003,Lukas Provod,18718,FWD,True,False,67,0,0,0,0,,732,26618,2026-06-12 02:00:00+00:00,0,0,0,0,478,5,0,2,0.5176,1.1682,0.0,0.0975,1.0,0.117,FWD,FWD,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
 37342720  9967153 37420363 12759176 24469159    80304 37594544    80902
    80675 24469162    83003    79540    80655 37656175]","[29763086 31626482    52868 11711899 37622054   608280   461590 37621326
 29735915 37563550   320844 37528761   320953 37342723 13186239 23697916
    79972    32048  8101006    80926 37316349 26313942 37259977     4569
    30066    80707  4926025 24816824 37776545 37316363]",12759176.0,90.0,starter,0.11076923076923076,0.19230769230769232,0,80902.0,0,0,test,0.18461533333333335,5.5,0.082222,12.166666666666666,1538999,1
19609153,19609153,320838,Jae-sung Lee,18567,FWD,True,False,62,0,0,0,1,0.3952,732,26618,2026-06-12 02:00:00+00:00,0,0,2,1,333,3,0,0,0.2157,0.7919,0.0,0.0583,0.6,0.4647,FWD,FWD,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
 37342720  9967153 37420363 12759176 24469159    80304 37594544    80902
    80675 24469162    83003    79540    80655 37656175]","[29763086 31626482    52868 11711899 37622054   608280   461590 37621326
 29735915 37563550   320844 37528761   320953 37342723 13186239 23697916
    79972    32048  8101006    80926 37316349 26313942 37259977     4569
    30066    80707  4926025 24816824 37776545 37316363]",12759176.0,61.2,starter,0.048053846153846155,0.3076923076923077,0,80902.0,0,0,test,0.22063133333333332,4.553333333333334,0.10370366666666668,9.666666666666666,1538999,1
19609153,19609153,321093,In-beom Hwang,18567,MID,True,False,84,1,1,0,2,0.9628,732,26618,2026-06-12 02:00:00+00:00,0,0,0,0,203,3,0,0,0.0238,0.3001,0.0,0.0106,0.6,0.0072,MID,MID,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
 37342720  9967153 37420363 12759176 24469159    80304 37594544    80902
    80675 24469162    83003    79540    80655 37656175]","[29763086 31626482    52868 11711899 37622054   608280   461590 37621326
 29735915 37563550   320844 37528761   320953 37342723 13186239 23697916
    79972    32048  8101006    80926 37316349 26313942 37259977     4569
    30066    80707  4926025 24816824 37776545 37316363]",12759176.0,61.2,starter,0.048053846153846155,0.3076923076923077,1,80902.0,0,0,test,0.13445366666666667,7.5,0.06143833333333334,16.333333333333332,1538999,1
19609153,19609153,322964,Min-jae Kim,18567,DEF,True,False,90,0,0,0,0,,732,26618,2026-06-12 02:00:00+00:00,0,0,0,0,118,1,0,0,0.0,0.001,0.0,0.0,0.2,0.0,DEF,DEF,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
 37342720  9967153 37420363 12759176 24469159    80304 37594544    80902
    80675 24469162    83003    79540    80655 37656175]","[29763086 31626482    52868 11711899 37622054   608280   461590 37621326
 29735915 37563550   320844 37528761   320953 37342723 13186239 23697916
    79972    32048  8101006    80926 37316349 26313942 37259977     4569
    30066    80707  4926025 24816824 37776545 37316363]",12759176.0,32.4,starter,0.048053846153846155,0.3076923076923077,0,80902.0,0,0,test,0.066667,15.0,0.03294133333333333,31.0,1538999,1
19609153,19609153,4926025,David Doudera,18718,,False,False,0,0,0,0,0,,732,26618,2026-06-12 02:00:00+00:00,0,0,0,1,317,3,0,0,0.028,1.3429,0.0,0.0079,0.6,0.1417,,,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
 37342720  9967153 37420363 12759176 24469159    80304 37594544    80902
    80675 24469162    83003    79540    80655 37656175]","[29763086 31626482    52868 11711899 37622054   608280   461590 37621326
 29735915 37563550   320844 37528761   320953 37342723 13186239 23697916
    79972    32048  8101006    80926 37316349 26313942 37259977     4569
    30066    80707  4926025 24816824 37776545 37316363]",12759176.0,61.2,bench,0.11076923076923076,0.19230769230769232,0,80902.0,0,0,test,0.13032566666666667,7.833333333333333,0.05773466666666666,17.333333333333332,1538999,1
19609153,19609153,80902,Ladislav Krejci,18718,DEF,True,True,99,1,0,0,1,0.4891,732,26618,2026-06-12 02:00:00+00:00,0,0,0,0,487,5,0,2,0.4219,0.4219,0.0,0.078,1.0,0.0749,DEF,DEF,,True,0.800,"[  310145 37342718 37561621   322964   321093     4313   448422   320838
 37342720  9967153 37420363 12759176 24469159    80304 37594544    80902
    80675 24469162    83003    79540    80655 37656175]","[29763086 31626482    52868 11711899 37622054   608280   461590 37621326
 29735915 37563550   320844 37528761   320953 37342723 13186239 23697916
    79972    32048  8101006    80926 37316349 26313942 37259977     4569
    30066    80707  4926025 24816824 37776545 37316363]",12759176.0,90.0,starter,0.11076923076923076,0.19230769230769232,1,80902.0,1,0,test,0.11574066666666667,8.666666666666666,0.05325133333333334,19.166666666666668,1538999,1
19609154,19609154,37569765,Promise David,18572,,False,False,29,0,1,0,0,0.0675,732,26618,2026-06-12 19:00:00+00:00,1,1,3,0,258,3,0,7,1.9903,4.3485,0.3488,0.6943,0.6,1.363,,,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,61.2,bench,0.09626923076923077,0.3076923076923077,0,13171226.0,0,0,test,0.346424,2.8866666666666667,0.17647066666666666,5.7,1539000,1
19609154,19609154,35659846,Alistair Johnston,18572,DEF,True,False,100,0,0,0,0,0.0014,732,26618,2026-06-12 19:00:00+00:00,0,0,0,0,343,5,0,1,0.4338,0.5595,0.0,0.1138,1.0,0.1735,DEF,DEF,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,90.0,starter,0.09626923076923077,0.3076923076923077,0,13171226.0,0,0,test,0.090909,11.0,0.04273533333333334,23.833333333333332,1539000,1
19609154,19609154,37336960,Ivan Basic,18625,MID,True,False,62,0,0,0,0,,732,26618,2026-06-12 19:00:00+00:00,1,2,2,1,384,4,0,2,0.4054,0.4054,0.4688,0.095,1.0,2.4992,MID,MID,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,90.0,starter,0.08188461538461539,0.2692307692307692,0,13171226.0,0,0,test,0.10350866666666665,9.666666666666666,0.047504,21.333333333333332,1539000,1
19609154,19609154,37514124,Benjamin Tahirović,18625,MID,True,False,100,0,0,0,0,0.0313,732,26618,2026-06-12 19:00:00+00:00,0,0,0,0,344,4,0,0,0.0095,0.0344,0.0,0.0025,0.8,0.004,MID,MID,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,75.6,starter,0.08188461538461539,0.2692307692307692,0,13171226.0,0,0,test,0.09629633333333333,11.0,0.04456666666666667,22.666666666666668,1539000,1
19609154,19609154,37551076,Nathan-Dylan Saliba,18572,,False,False,0,0,0,0,0,,732,26618,2026-06-12 19:00:00+00:00,1,1,1,0,178,2,0,0,0.0,0.0,0.5056,0.0,0.4,0.6,,,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,46.8,bench,0.09626923076923077,0.3076923076923077,0,13171226.0,0,0,test,0.171717,5.866666666666667,0.07965066666666666,12.583333333333334,1539000,1
19609154,19609154,37570289,Samed Bazdar,18625,,False,False,34,0,0,0,0,,732,26618,2026-06-12 19:00:00+00:00,0,0,0,0,144,1,0,0,0.0,0.0,0.0,0.0,0.25,0.0,,,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,36.0,bench,0.08188461538461539,0.2692307692307692,0,13171226.0,0,0,test,0.20000000000000004,5.0,0.09159133333333334,11.083333333333334,1539000,1
19609154,19609154,37694071,Niko Sigur,18572,,False,False,0,0,0,0,0,,732,26618,2026-06-12 19:00:00+00:00,0,0,0,0,163,1,0,0,0.0,0.0,0.0,0.0,0.25,0.0,,,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,36.0,bench,0.09626923076923077,0.3076923076923077,0,13171226.0,0,0,test,0.105263,9.5,0.04859333333333334,21.0,1539000,1
19609154,19609154,37583696,Esmir Bajraktarevic,18625,MID,True,False,78,0,0,0,0,,732,26618,2026-06-12 19:00:00+00:00,0,0,0,0,51,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,MID,MID,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,18.0,starter,0.08188461538461539,0.2692307692307692,0,13171226.0,0,0,test,0.1581196666666667,6.333333333333333,0.07407433333333334,13.75,1539000,1
19609154,19609154,37589396,Arjan Malic,18625,,False,False,0,0,0,0,0,,732,26618,2026-06-12 19:00:00+00:00,0,0,1,0,372,4,0,0,0.0,1.3226,0.0,0.0,0.8,0.0,,,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,75.6,bench,0.08188461538461539,0.2692307692307692,0,13171226.0,0,0,test,0.047619,21.0,0.028571,35.0,1539000,1
19609154,19609154,37614807,Tani Oluwaseyi,18572,FWD,True,False,80,0,0,0,1,0.8581,732,26618,2026-06-12 19:00:00+00:00,2,2,2,0,358,3,0,4,0.9523,0.9601,0.5028,0.2394,0.6,1.2995,FWD,FWD,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,61.2,starter,0.09626923076923077,0.3076923076923077,0,13171226.0,0,0,test,0.3049516666666667,3.2833333333333337,0.14900133333333335,6.733333333333333,1539000,1
19609154,19609154,37649990,Kerim Alajbegovic,18625,,False,False,16,0,0,0,0,,732,26618,2026-06-12 19:00:00+00:00,2,2,2,1,323,3,0,3,0.2529,0.6954,0.5573,0.0705,0.6,0.9928,,,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,61.2,bench,0.08188461538461539,0.2692307692307692,0,13171226.0,0,0,test,0.181818,5.5,0.08380233333333333,12.083333333333334,1539000,1
19609154,19609154,37668561,Mladen Jurkas,18625,,False,False,0,0,0,0,0,,732,26618,2026-06-12 19:00:00+00:00,0,0,0,0,98,1,0,0,0.0,0.0,0.0,0.0,0.5,0.0,,,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,54.0,bench,0.08188461538461539,0.2692307692307692,0,13171226.0,0,0,test,0.47619,2.1,0.230947,4.33,1539000,1
19609154,19609154,37682671,Moïse Bombito,18572,,False,False,0,0,0,0,0,,732,26618,2026-06-12 19:00:00+00:00,0,0,0,0,288,3,0,0,0.0,0.0,0.0,0.0,0.6,0.0,,,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,61.2,bench,0.09626923076923077,0.3076923076923077,0,13171226.0,0,0,test,0.08282833333333334,12.333333333333334,0.038462,26.0,1539000,1
19609154,19609154,37576529,Amar Memic,18625,FWD,True,False,74,0,0,0,0,0.1151,732,26618,2026-06-12 19:00:00+00:00,0,0,0,0,495,5,0,2,0.086,0.2997,0.0,0.0156,1.0,0.037,FWD,FWD,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,90.0,starter,0.08188461538461539,0.2692307692307692,0,13171226.0,0,0,test,0.12169300000000001,8.333333333333334,0.057387,18.333333333333332,1539000,1
19609154,19609154,31238822,Tajon Buchanan,18572,MID,True,False,65,0,0,0,0,,732,26618,2026-06-12 19:00:00+00:00,0,0,0,0,226,3,0,0,0.1635,0.636,0.0,0.0651,0.6,0.0361,MID,MID,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,61.2,starter,0.09626923076923077,0.3076923076923077,0,13171226.0,0,0,test,0.2269306666666667,4.45,0.10891533333333332,9.633333333333333,1539000,1
19609154,19609154,32819178,Armin Gigovic,18625,,False,False,28,0,0,0,0,,732,26618,2026-06-12 19:00:00+00:00,1,1,3,0,262,4,0,5,1.2806,1.7796,0.3435,0.4399,0.8,0.5448,,,,True,0.800,"[35659846 37581727   371386 37582178 16827175  4545516 37614807   586846
   262142 31238822   262290    68208 37529525    31661 37514124 22493645
    46092 37336960 37576529    74109 37583696 13171226]","[31627620   581045   409137 20326101   262216 31216826 37682671 37537859
   262644 37625846   261991 37694071 37569765 37551076 23241281  1356266
   192402 32819178 37570289     1358 37668561    74124    67948    32747
 37649990    47589  1193792   197836 37589396 37589293]",68208.0,75.6,bench,0.08188461538461539,0.2692307692307692,0,13171226.0,0,0,test,0.118421,8.5,0.054696,18.333333333333332,1539000,1
