sportmonks_fixture_id,player_id,player_name,selection_name,market,bookmaker,odds,implied_probability,mapping_confidence,mapping_method,mapping_score
19609142,37673329,Mohammed Abu Al-Shamat,Mohammed Abu Al Shamat,Away Last Goal Scorer,Bet365,81.0,0.012346,HIGH,fuzzy_high,0.9545
19609142,305729,Abdullah Al-Khaibari,Abdullah Al Khaibari,Away Last Goal Scorer,Bet365,81.0,0.012346,HIGH,fuzzy_high,0.95
19609142,303410,Salem Al-Dawsari,Salem Al Dawsari,Away Last Goal Scorer,Bet365,34.0,0.029412,MEDIUM,fuzzy_high,0.9375
19609142,37316487,Ayman Yahya,Ayman Yahya,Away Last Goal Scorer,Bet365,67.0,0.014925,HIGH,exact,1.0
19609142,159287,Saleh Al-Shehri,Saleh Al Shehri,Away Last Goal Scorer,Bet365,29.0,0.034483,MEDIUM,fuzzy_high,0.9333
19609142,522646,Firas Al-Buraikan,Firas Al Buraikan,Away Last Goal Scorer,Bet365,26.0,0.038462,MEDIUM,fuzzy_high,0.9412
19609142,37562153,Musab Al-Juwayr,Musab Al Juwayr,Away Last Goal Scorer,Bet365,41.0,0.02439,MEDIUM,fuzzy_high,0.9333
19609142,1548527,Nasser Al-Dawsari,Nasser Al Dawsari,Away Last Goal Scorer,Bet365,67.0,0.014925,MEDIUM,fuzzy_high,0.9412
19609142,304104,Ali bin Mohammed bin Ali Lajami,Ali Lajami,Away Last Goal Scorer,Bet365,126.0,0.007937,HIGH,initial_last,0.95
19609142,303276,Hassan Kadesh,Hassan Kadesh,Away Last Goal Scorer,Bet365,126.0,0.007937,HIGH,exact,1.0
19609142,9274009,Hassan Tambakti,Hassan Tambakti,Away Last Goal Scorer,Bet365,126.0,0.007937,HIGH,exact,1.0
19609142,304255,Alaa Hejji,Alaa Hejji,Away Last Goal Scorer,Bet365,67.0,0.014925,HIGH,exact,1.0
19609142,303276,Hassan Kadesh,Hassan Kadish,Away Last Goal Scorer,Bet365,101.0,0.009901,MEDIUM,fuzzy_high,0.9231
19609142,24445516,Khalid Al-Ghannam,Khalid Al Ghannam,Away Last Goal Scorer,Bet365,51.0,0.019608,MEDIUM,fuzzy_high,0.9412
19609142,30105910,Abdullah Al-Hamdan,Abdullah Al Hamdan,Away Last Goal Scorer,Bet365,41.0,0.02439,MEDIUM,fuzzy_high,0.9444
19609142,303699,Mohamed Kanno,Mohammed Kanno,Away Last Goal Scorer,Bet365,41.0,0.02439,HIGH,initial_last,0.95
19609142,37447182,Moteb Al-Harbi,Moteb Al Harbi,Away Last Goal Scorer,Bet365,81.0,0.012346,MEDIUM,fuzzy_high,0.9286
19609142,304117,Sultan Mandash,Sultan Mandash,Away Last Goal Scorer,Bet365,51.0,0.019608,HIGH,exact,1.0
19609142,4591900,Abdulelah Al-Amri,Abdulelah Al Amri,Away Last Goal Scorer,Bet365,67.0,0.014925,MEDIUM,fuzzy_high,0.9412
19609142,37288420,Nawaf Boushal,Nawaf Al Boushal,Away Last Goal Scorer,Bet365,126.0,0.007937,HIGH,initial_last,0.95
19609142,37561373,Jehad Thakri,Jehad Thakri,Away Last Goal Scorer,Bet365,126.0,0.007937,HIGH,exact,1.0
19609142,37528964,Ziyad Al-Johani,Ziyad Al Johani,Away Last Goal Scorer,Bet365,81.0,0.012346,MEDIUM,fuzzy_high,0.9333
19609142,10269843,Ali Majrashi,Ali Majrashi,Away Last Goal Scorer,Bet365,151.0,0.006623,HIGH,exact,1.0
19609142,24445509,Saud Abdulhamid,Saud Abdulhamid,Away Last Goal Scorer,Bet365,126.0,0.007937,HIGH,exact,1.0
19609142,186910,Rodri,Rodri,Home Anytime Goal Scorer,Bet365,4.0,0.25,HIGH,exact,1.0
19609142,37551089,Marc Pubill,Marc Pubill,Home Anytime Goal Scorer,Bet365,7.5,0.133333,HIGH,exact,1.0
19609142,37656179,Lamine Yamal,Lamine Yamal,Home Anytime Goal Scorer,Bet365,1.95,0.512821,HIGH,exact,1.0
19609142,7698436,Álex Baena,Alex Baena,Home Anytime Goal Scorer,Bet365,2.62,0.381679,HIGH,exact,1.0
19609142,37297544,Nico Williams,Nico Williams,Home Anytime Goal Scorer,Bet365,2.38,0.420168,HIGH,exact,1.0
19609142,186299,Aymeric Laporte,Aymeric Laporte,Home Anytime Goal Scorer,Bet365,7.0,0.142857,HIGH,exact,1.0
19609142,37288001,Pedri,Pedri,Home Anytime Goal Scorer,Bet365,4.0,0.25,HIGH,exact,1.0
19609142,160208,Alejandro Grimaldo,Alex Grimaldo,Home Anytime Goal Scorer,Bet365,4.33,0.230947,HIGH,initial_last,0.95
19609142,530762,Martín Zubimendi,Martin Zubimendi,Home Anytime Goal Scorer,Bet365,5.0,0.2,HIGH,exact,1.0
19609142,37656790,Pau Cubarsí,Pau Cubarsi,Home Anytime Goal Scorer,Bet365,9.0,0.111111,HIGH,exact,1.0
19609142,186735,Fabián Ruiz,Fabian Ruiz,Home Anytime Goal Scorer,Bet365,3.4,0.294118,HIGH,exact,1.0
19609142,4545389,Eric García,Eric Garcia,Home Anytime Goal Scorer,Bet365,7.0,0.142857,HIGH,exact,1.0
19609142,74060,Dani Olmo,Dani Olmo,Home Anytime Goal Scorer,Bet365,2.1,0.47619,HIGH,exact,1.0
19609142,448389,Ferran Torres,Ferran Torres,Home Anytime Goal Scorer,Bet365,1.95,0.512821,HIGH,exact,1.0
19609142,448448,Marc Cucurella,Marc Cucurella,Home Anytime Goal Scorer,Bet365,7.5,0.133333,HIGH,exact,1.0
19609142,186795,Marcos Llorente,Marcos Llorente,Home Anytime Goal Scorer,Bet365,7.0,0.142857,HIGH,exact,1.0
19609142,186864,Borja Iglesias,Borja Iglesias,Home Anytime Goal Scorer,Bet365,1.91,0.52356,HIGH,exact,1.0
19609142,186932,Mikel Oyarzabal,Mikel Oyarzabal,Home Anytime Goal Scorer,Bet365,1.67,0.598802,HIGH,exact,1.0
19609142,8456257,Pedro Porro,Pedro Porro,Home Anytime Goal Scorer,Bet365,6.0,0.166667,HIGH,exact,1.0
19609142,24468970,Yéremy Pino,Yeremy Pino,Home Anytime Goal Scorer,Bet365,2.5,0.4,HIGH,exact,1.0
19609142,32710,Mikel Merino,Mikel Merino,Home Anytime Goal Scorer,Bet365,2.38,0.420168,HIGH,exact,1.0
19609142,37595819,Víctor Muñoz,Victor Munoz,Home Anytime Goal Scorer,Bet365,2.38,0.420168,HIGH,exact,1.0
19609142,186910,Rodri,Rodri,Home First Goal Scorer,Bet365,12.0,0.083333,HIGH,exact,1.0
19609142,37551089,Marc Pubill,Marc Pubill,Home First Goal Scorer,Bet365,23.0,0.043478,HIGH,exact,1.0
19609142,37656179,Lamine Yamal,Lamine Yamal,Home First Goal Scorer,Bet365,5.0,0.2,HIGH,exact,1.0
19609142,7698436,Álex Baena,Alex Baena,Home First Goal Scorer,Bet365,7.5,0.133333,HIGH,exact,1.0
19609142,37297544,Nico Williams,Nico Williams,Home First Goal Scorer,Bet365,6.5,0.153846,HIGH,exact,1.0
19609142,186299,Aymeric Laporte,Aymeric Laporte,Home First Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609142,37288001,Pedri,Pedri,Home First Goal Scorer,Bet365,12.0,0.083333,HIGH,exact,1.0
19609142,160208,Alejandro Grimaldo,Alex Grimaldo,Home First Goal Scorer,Bet365,13.0,0.076923,HIGH,initial_last,0.95
19609142,530762,Martín Zubimendi,Martin Zubimendi,Home First Goal Scorer,Bet365,15.0,0.066667,HIGH,exact,1.0
19609142,37656790,Pau Cubarsí,Pau Cubarsi,Home First Goal Scorer,Bet365,29.0,0.034483,HIGH,exact,1.0
19609142,186735,Fabián Ruiz,Fabian Ruiz,Home First Goal Scorer,Bet365,10.0,0.1,HIGH,exact,1.0
19609142,4545389,Eric García,Eric Garcia,Home First Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609142,74060,Dani Olmo,Dani Olmo,Home First Goal Scorer,Bet365,5.5,0.181818,HIGH,exact,1.0
19609142,448389,Ferran Torres,Ferran Torres,Home First Goal Scorer,Bet365,5.0,0.2,HIGH,exact,1.0
19609142,448448,Marc Cucurella,Marc Cucurella,Home First Goal Scorer,Bet365,23.0,0.043478,HIGH,exact,1.0
19609142,186795,Marcos Llorente,Marcos Llorente,Home First Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609142,186864,Borja Iglesias,Borja Iglesias,Home First Goal Scorer,Bet365,4.75,0.210526,HIGH,exact,1.0
19609142,186932,Mikel Oyarzabal,Mikel Oyarzabal,Home First Goal Scorer,Bet365,4.0,0.25,HIGH,exact,1.0
19609142,8456257,Pedro Porro,Pedro Porro,Home First Goal Scorer,Bet365,19.0,0.052632,HIGH,exact,1.0
19609142,24468970,Yéremy Pino,Yeremy Pino,Home First Goal Scorer,Bet365,7.0,0.142857,HIGH,exact,1.0
19609142,32710,Mikel Merino,Mikel Merino,Home First Goal Scorer,Bet365,6.5,0.153846,HIGH,exact,1.0
19609142,37595819,Víctor Muñoz,Victor Munoz,Home First Goal Scorer,Bet365,6.5,0.153846,HIGH,exact,1.0
19609142,186910,Rodri,Rodri,Home Last Goal Scorer,Bet365,12.0,0.083333,HIGH,exact,1.0
19609142,37551089,Marc Pubill,Marc Pubill,Home Last Goal Scorer,Bet365,23.0,0.043478,HIGH,exact,1.0
19609142,37656179,Lamine Yamal,Lamine Yamal,Home Last Goal Scorer,Bet365,5.0,0.2,HIGH,exact,1.0
19609142,7698436,Álex Baena,Alex Baena,Home Last Goal Scorer,Bet365,7.5,0.133333,HIGH,exact,1.0
19609142,37297544,Nico Williams,Nico Williams,Home Last Goal Scorer,Bet365,6.5,0.153846,HIGH,exact,1.0
19609142,186299,Aymeric Laporte,Aymeric Laporte,Home Last Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609142,37288001,Pedri,Pedri,Home Last Goal Scorer,Bet365,12.0,0.083333,HIGH,exact,1.0
19609142,160208,Alejandro Grimaldo,Alex Grimaldo,Home Last Goal Scorer,Bet365,13.0,0.076923,HIGH,initial_last,0.95
19609142,530762,Martín Zubimendi,Martin Zubimendi,Home Last Goal Scorer,Bet365,15.0,0.066667,HIGH,exact,1.0
19609142,37656790,Pau Cubarsí,Pau Cubarsi,Home Last Goal Scorer,Bet365,29.0,0.034483,HIGH,exact,1.0
19609142,186735,Fabián Ruiz,Fabian Ruiz,Home Last Goal Scorer,Bet365,10.0,0.1,HIGH,exact,1.0
19609142,4545389,Eric García,Eric Garcia,Home Last Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609142,74060,Dani Olmo,Dani Olmo,Home Last Goal Scorer,Bet365,5.5,0.181818,HIGH,exact,1.0
19609142,448389,Ferran Torres,Ferran Torres,Home Last Goal Scorer,Bet365,5.0,0.2,HIGH,exact,1.0
19609142,448448,Marc Cucurella,Marc Cucurella,Home Last Goal Scorer,Bet365,23.0,0.043478,HIGH,exact,1.0
19609142,186795,Marcos Llorente,Marcos Llorente,Home Last Goal Scorer,Bet365,21.0,0.047619,HIGH,exact,1.0
19609142,186864,Borja Iglesias,Borja Iglesias,Home Last Goal Scorer,Bet365,4.75,0.210526,HIGH,exact,1.0
19609142,186932,Mikel Oyarzabal,Mikel Oyarzabal,Home Last Goal Scorer,Bet365,4.0,0.25,HIGH,exact,1.0
19609142,8456257,Pedro Porro,Pedro Porro,Home Last Goal Scorer,Bet365,19.0,0.052632,HIGH,exact,1.0
19609142,24468970,Yéremy Pino,Yeremy Pino,Home Last Goal Scorer,Bet365,7.0,0.142857,HIGH,exact,1.0
19609142,32710,Mikel Merino,Mikel Merino,Home Last Goal Scorer,Bet365,6.5,0.153846,HIGH,exact,1.0
19609142,37595819,Víctor Muñoz,Victor Munoz,Home Last Goal Scorer,Bet365,6.5,0.153846,HIGH,exact,1.0
19609142,37316487,Ayman Yahya,Ayman Yahya,Away Anytime Goal Scorer,Betano,11.0,0.090909,HIGH,exact,1.0
19609142,159287,Saleh Al-Shehri,Saleh Al Shehri,Away Anytime Goal Scorer,Betano,6.8,0.147059,MEDIUM,fuzzy_high,0.9333
19609142,304104,Ali bin Mohammed bin Ali Lajami,Ali Lajami,Away Anytime Goal Scorer,Betano,35.0,0.028571,HIGH,initial_last,0.95
19609142,303276,Hassan Kadesh,Hassan Kadesh,Away Anytime Goal Scorer,Betano,21.0,0.047619,HIGH,exact,1.0
19609142,9274009,Hassan Tambakti,Hassan Tambakti,Away Anytime Goal Scorer,Betano,28.0,0.035714,HIGH,exact,1.0
19609142,37673329,Mohammed Abu Al-Shamat,Mohammed Abu Al-Shamat,Away Anytime Goal Scorer,Betano,14.0,0.071429,HIGH,exact,1.0
19609142,37447182,Moteb Al-Harbi,Moteb Al Harbi,Away Anytime Goal Scorer,Betano,21.0,0.047619,MEDIUM,fuzzy_high,0.9286
19609142,304117,Sultan Mandash,Sultan Mandash,Away Anytime Goal Scorer,Betano,7.8,0.128205,HIGH,exact,1.0
19609142,4591900,Abdulelah Al-Amri,Abdulelah Al Amri,Away Anytime Goal Scorer,Betano,13.5,0.074074,MEDIUM,fuzzy_high,0.9412
19609142,37561373,Jehad Thakri,Jehad Thakri,Away Anytime Goal Scorer,Betano,28.0,0.035714,HIGH,exact,1.0
19609142,10269843,Ali Majrashi,Ali Majrashi,Away Anytime Goal Scorer,Betano,24.0,0.041667,HIGH,exact,1.0
19609142,305729,Abdullah Al-Khaibari,Abdullah Al-Khaibari,Away Anytime Goal Scorer,Betano,24.0,0.041667,HIGH,exact,1.0
19609142,37288420,Nawaf Boushal,Nawaf Al-Boushal,Away Anytime Goal Scorer,Betano,24.0,0.041667,MEDIUM,fuzzy_medium,0.8966
19609142,37528964,Ziyad Al-Johani,Ziyad Al-Johani,Away Anytime Goal Scorer,Betano,15.5,0.064516,HIGH,exact,1.0
19609142,24445516,Khalid Al-Ghannam,Khalid Al-Ghannam,Away Anytime Goal Scorer,Betano,6.1,0.163934,HIGH,exact,1.0
19609142,30105910,Abdullah Al-Hamdan,Abdullah Al-Hamdan,Away Anytime Goal Scorer,Betano,8.5,0.117647,HIGH,exact,1.0
19609142,303410,Salem Al-Dawsari,Salem Al-Dawsari,Away Anytime Goal Scorer,Betano,6.5,0.153846,HIGH,exact,1.0
19609142,303699,Mohamed Kanno,Mohamed Kanno,Away Anytime Goal Scorer,Betano,9.25,0.108108,HIGH,exact,1.0
19609142,1548527,Nasser Al-Dawsari,Nasser Al-Dawsari,Away Anytime Goal Scorer,Betano,17.0,0.058824,HIGH,exact,1.0
19609142,37562153,Musab Al-Juwayr,Musab Fahz Al-Juwayr,Away Anytime Goal Scorer,Betano,8.5,0.117647,HIGH,initial_last,0.95
19609142,24445509,Saud Abdulhamid,Saud Abdulhamid,Away Anytime Goal Scorer,Betano,15.5,0.064516,HIGH,exact,1.0
19609142,522646,Firas Al-Buraikan,Firas Tariq Nasser Al-Buraikan,Away Anytime Goal Scorer,Betano,6.5,0.153846,HIGH,initial_last,0.95
19609142,37316487,Ayman Yahya,Ayman Yahya,Away First Goal Scorer,Betano,35.0,0.028571,HIGH,exact,1.0
19609142,159287,Saleh Al-Shehri,Saleh Al Shehri,Away First Goal Scorer,Betano,21.0,0.047619,MEDIUM,fuzzy_high,0.9333
19609142,304104,Ali bin Mohammed bin Ali Lajami,Ali Lajami,Away First Goal Scorer,Betano,120.0,0.008333,HIGH,initial_last,0.95
19609142,303276,Hassan Kadesh,Hassan Kadesh,Away First Goal Scorer,Betano,70.0,0.014286,HIGH,exact,1.0
19609142,9274009,Hassan Tambakti,Hassan Tambakti,Away First Goal Scorer,Betano,100.0,0.01,HIGH,exact,1.0
19609142,37673329,Mohammed Abu Al-Shamat,Mohammed Abu Al-Shamat,Away First Goal Scorer,Betano,45.0,0.022222,HIGH,exact,1.0
19609142,37447182,Moteb Al-Harbi,Moteb Al Harbi,Away First Goal Scorer,Betano,70.0,0.014286,MEDIUM,fuzzy_high,0.9286
19609142,304117,Sultan Mandash,Sultan Mandash,Away First Goal Scorer,Betano,25.0,0.04,HIGH,exact,1.0
19609142,4591900,Abdulelah Al-Amri,Abdulelah Al Amri,Away First Goal Scorer,Betano,45.0,0.022222,MEDIUM,fuzzy_high,0.9412
19609142,37561373,Jehad Thakri,Jehad Thakri,Away First Goal Scorer,Betano,100.0,0.01,HIGH,exact,1.0
19609142,10269843,Ali Majrashi,Ali Majrashi,Away First Goal Scorer,Betano,80.0,0.0125,HIGH,exact,1.0
19609142,305729,Abdullah Al-Khaibari,Abdullah Al-Khaibari,Away First Goal Scorer,Betano,80.0,0.0125,HIGH,exact,1.0
19609142,37288420,Nawaf Boushal,Nawaf Al-Boushal,Away First Goal Scorer,Betano,80.0,0.0125,MEDIUM,fuzzy_medium,0.8966
19609142,37528964,Ziyad Al-Johani,Ziyad Al-Johani,Away First Goal Scorer,Betano,50.0,0.02,HIGH,exact,1.0
19609142,24445516,Khalid Al-Ghannam,Khalid Al-Ghannam,Away First Goal Scorer,Betano,19.0,0.052632,HIGH,exact,1.0
19609142,30105910,Abdullah Al-Hamdan,Abdullah Al-Hamdan,Away First Goal Scorer,Betano,27.0,0.037037,HIGH,exact,1.0
19609142,303410,Salem Al-Dawsari,Salem Al-Dawsari,Away First Goal Scorer,Betano,20.0,0.05,HIGH,exact,1.0
19609142,303699,Mohamed Kanno,Mohamed Kanno,Away First Goal Scorer,Betano,29.0,0.034483,HIGH,exact,1.0
19609142,1548527,Nasser Al-Dawsari,Nasser Al-Dawsari,Away First Goal Scorer,Betano,55.0,0.018182,HIGH,exact,1.0
19609142,37562153,Musab Al-Juwayr,Musab Fahz Al-Juwayr,Away First Goal Scorer,Betano,27.0,0.037037,HIGH,initial_last,0.95
19609142,24445509,Saud Abdulhamid,Saud Abdulhamid,Away First Goal Scorer,Betano,50.0,0.02,HIGH,exact,1.0
19609142,522646,Firas Al-Buraikan,Firas Tariq Nasser Al-Buraikan,Away First Goal Scorer,Betano,20.0,0.05,HIGH,initial_last,0.95
19609142,37316487,Ayman Yahya,Ayman Yahya,Away Last Goal Scorer,Betano,37.0,0.027027,HIGH,exact,1.0
19609142,159287,Saleh Al-Shehri,Saleh Al Shehri,Away Last Goal Scorer,Betano,22.0,0.045455,MEDIUM,fuzzy_high,0.9333
19609142,304104,Ali bin Mohammed bin Ali Lajami,Ali Lajami,Away Last Goal Scorer,Betano,150.0,0.006667,HIGH,initial_last,0.95
19609142,303276,Hassan Kadesh,Hassan Kadesh,Away Last Goal Scorer,Betano,80.0,0.0125,HIGH,exact,1.0
19609142,9274009,Hassan Tambakti,Hassan Tambakti,Away Last Goal Scorer,Betano,120.0,0.008333,HIGH,exact,1.0
19609142,37673329,Mohammed Abu Al-Shamat,Mohammed Abu Al-Shamat,Away Last Goal Scorer,Betano,50.0,0.02,HIGH,exact,1.0
19609142,37447182,Moteb Al-Harbi,Moteb Al Harbi,Away Last Goal Scorer,Betano,80.0,0.0125,MEDIUM,fuzzy_high,0.9286
19609142,304117,Sultan Mandash,Sultan Mandash,Away Last Goal Scorer,Betano,25.0,0.04,HIGH,exact,1.0
19609142,4591900,Abdulelah Al-Amri,Abdulelah Al Amri,Away Last Goal Scorer,Betano,45.0,0.022222,MEDIUM,fuzzy_high,0.9412
19609142,37561373,Jehad Thakri,Jehad Thakri,Away Last Goal Scorer,Betano,120.0,0.008333,HIGH,exact,1.0
19609142,10269843,Ali Majrashi,Ali Majrashi,Away Last Goal Scorer,Betano,90.0,0.011111,HIGH,exact,1.0
19609142,305729,Abdullah Al-Khaibari,Abdullah Al-Khaibari,Away Last Goal Scorer,Betano,90.0,0.011111,HIGH,exact,1.0
19609142,37288420,Nawaf Boushal,Nawaf Al-Boushal,Away Last Goal Scorer,Betano,90.0,0.011111,MEDIUM,fuzzy_medium,0.8966
19609142,37528964,Ziyad Al-Johani,Ziyad Al-Johani,Away Last Goal Scorer,Betano,55.0,0.018182,HIGH,exact,1.0
19609142,24445516,Khalid Al-Ghannam,Khalid Al-Ghannam,Away Last Goal Scorer,Betano,19.5,0.051282,HIGH,exact,1.0
19609142,30105910,Abdullah Al-Hamdan,Abdullah Al-Hamdan,Away Last Goal Scorer,Betano,28.0,0.035714,HIGH,exact,1.0
19609142,303410,Salem Al-Dawsari,Salem Al-Dawsari,Away Last Goal Scorer,Betano,21.0,0.047619,HIGH,exact,1.0
19609142,303699,Mohamed Kanno,Mohamed Kanno,Away Last Goal Scorer,Betano,30.0,0.033333,HIGH,exact,1.0
19609142,1548527,Nasser Al-Dawsari,Nasser Al-Dawsari,Away Last Goal Scorer,Betano,60.0,0.016667,HIGH,exact,1.0
19609142,37562153,Musab Al-Juwayr,Musab Fahz Al-Juwayr,Away Last Goal Scorer,Betano,28.0,0.035714,HIGH,initial_last,0.95
19609142,24445509,Saud Abdulhamid,Saud Abdulhamid,Away Last Goal Scorer,Betano,55.0,0.018182,HIGH,exact,1.0
19609142,522646,Firas Al-Buraikan,Firas Tariq Nasser Al-Buraikan,Away Last Goal Scorer,Betano,21.0,0.047619,HIGH,initial_last,0.95
19609142,186735,Fabián Ruiz,Fabián Ruiz,Home Anytime Goal Scorer,Betano,3.9,0.25641,HIGH,exact,1.0
19609142,186910,Rodri,Rodri,Home Anytime Goal Scorer,Betano,3.9,0.25641,HIGH,exact,1.0
19609142,37551089,Marc Pubill,Marc Pubill,Home Anytime Goal Scorer,Betano,6.8,0.147059,HIGH,exact,1.0
19609142,37656179,Lamine Yamal,Lamine Yamal,Home Anytime Goal Scorer,Betano,1.72,0.581395,HIGH,exact,1.0
19609142,37297544,Nico Williams,Nico Williams,Home Anytime Goal Scorer,Betano,2.12,0.471698,HIGH,exact,1.0
19609142,186299,Aymeric Laporte,Aymeric Laporte,Home Anytime Goal Scorer,Betano,7.2,0.138889,HIGH,exact,1.0
19609142,37288001,Pedri,Pedri,Home Anytime Goal Scorer,Betano,4.25,0.235294,HIGH,exact,1.0
19609142,530762,Martín Zubimendi,Martin Zubimendi,Home Anytime Goal Scorer,Betano,4.25,0.235294,HIGH,exact,1.0
19609142,37656790,Pau Cubarsí,Pau Cubarsi,Home Anytime Goal Scorer,Betano,7.8,0.128205,HIGH,exact,1.0
19609142,4545389,Eric García,Eric Garcia,Home Anytime Goal Scorer,Betano,6.1,0.163934,HIGH,exact,1.0
19609142,74060,Dani Olmo,Dani Olmo,Home Anytime Goal Scorer,Betano,2.12,0.471698,HIGH,exact,1.0
19609142,37459030,Gavi,Gavi,Home Anytime Goal Scorer,Betano,4.25,0.235294,HIGH,exact,1.0
19609142,448389,Ferran Torres,Ferran Torres,Home Anytime Goal Scorer,Betano,1.83,0.546448,HIGH,exact,1.0
19609142,7698436,Álex Baena,Álex Baena,Home Anytime Goal Scorer,Betano,2.45,0.408163,HIGH,exact,1.0
19609142,448448,Marc Cucurella,Marc Cucurella,Home Anytime Goal Scorer,Betano,6.1,0.163934,HIGH,exact,1.0
19609142,186795,Marcos Llorente,Marcos Llorente,Home Anytime Goal Scorer,Betano,6.5,0.153846,HIGH,exact,1.0
19609142,186864,Borja Iglesias,Borja Iglesias,Home Anytime Goal Scorer,Betano,1.53,0.653595,HIGH,exact,1.0
19609142,186932,Mikel Oyarzabal,Mikel Oyarzabal,Home Anytime Goal Scorer,Betano,1.5,0.666667,HIGH,exact,1.0
19609142,8456257,Pedro Porro,Pedro Porro,Home Anytime Goal Scorer,Betano,6.1,0.163934,HIGH,exact,1.0
19609142,24468970,Yéremy Pino,Yeremy Pino,Home Anytime Goal Scorer,Betano,2.6,0.384615,HIGH,exact,1.0
19609142,32710,Mikel Merino,Mikel Merino,Home Anytime Goal Scorer,Betano,2.18,0.458716,HIGH,exact,1.0
19609142,160208,Alejandro Grimaldo,Álex Grimaldo,Home Anytime Goal Scorer,Betano,5.4,0.185185,HIGH,initial_last,0.95
19609142,37595819,Víctor Muñoz,Victor Munoz,Home Anytime Goal Scorer,Betano,2.45,0.408163,HIGH,exact,1.0
19609142,186735,Fabián Ruiz,Fabián Ruiz,Home First Goal Scorer,Betano,10.5,0.095238,HIGH,exact,1.0
19609142,186910,Rodri,Rodri,Home First Goal Scorer,Betano,10.5,0.095238,HIGH,exact,1.0
19609142,37551089,Marc Pubill,Marc Pubill,Home First Goal Scorer,Betano,19.5,0.051282,HIGH,exact,1.0
19609142,37656179,Lamine Yamal,Lamine Yamal,Home First Goal Scorer,Betano,3.8,0.263158,HIGH,exact,1.0
19609142,37297544,Nico Williams,Nico Williams,Home First Goal Scorer,Betano,5.1,0.196078,HIGH,exact,1.0
19609142,186299,Aymeric Laporte,Aymeric Laporte,Home First Goal Scorer,Betano,21.0,0.047619,HIGH,exact,1.0
19609142,37288001,Pedri,Pedri,Home First Goal Scorer,Betano,11.75,0.085106,HIGH,exact,1.0
19609142,530762,Martín Zubimendi,Martin Zubimendi,Home First Goal Scorer,Betano,11.75,0.085106,HIGH,exact,1.0
19609142,37656790,Pau Cubarsí,Pau Cubarsi,Home First Goal Scorer,Betano,23.0,0.043478,HIGH,exact,1.0
19609142,4545389,Eric García,Eric Garcia,Home First Goal Scorer,Betano,17.5,0.057143,HIGH,exact,1.0
19609142,74060,Dani Olmo,Dani Olmo,Home First Goal Scorer,Betano,5.1,0.196078,HIGH,exact,1.0
19609142,37459030,Gavi,Gavi,Home First Goal Scorer,Betano,11.75,0.085106,HIGH,exact,1.0
19609142,448389,Ferran Torres,Ferran Torres,Home First Goal Scorer,Betano,4.15,0.240964,HIGH,exact,1.0
19609142,7698436,Álex Baena,Álex Baena,Home First Goal Scorer,Betano,6.2,0.16129,HIGH,exact,1.0
19609142,448448,Marc Cucurella,Marc Cucurella,Home First Goal Scorer,Betano,17.5,0.057143,HIGH,exact,1.0
19609142,186795,Marcos Llorente,Marcos Llorente,Home First Goal Scorer,Betano,18.5,0.054054,HIGH,exact,1.0
19609142,186864,Borja Iglesias,Borja Iglesias,Home First Goal Scorer,Betano,3.2,0.3125,HIGH,exact,1.0
19609142,186932,Mikel Oyarzabal,Mikel Oyarzabal,Home First Goal Scorer,Betano,3.05,0.327869,HIGH,exact,1.0
19609142,8456257,Pedro Porro,Pedro Porro,Home First Goal Scorer,Betano,17.5,0.057143,HIGH,exact,1.0
19609142,24468970,Yéremy Pino,Yeremy Pino,Home First Goal Scorer,Betano,6.6,0.151515,HIGH,exact,1.0
19609142,32710,Mikel Merino,Mikel Merino,Home First Goal Scorer,Betano,5.3,0.188679,HIGH,exact,1.0
19609142,160208,Alejandro Grimaldo,Álex Grimaldo,Home First Goal Scorer,Betano,15.0,0.066667,HIGH,initial_last,0.95
19609142,37595819,Víctor Muñoz,Victor Munoz,Home First Goal Scorer,Betano,6.2,0.16129,HIGH,exact,1.0
19609142,186735,Fabián Ruiz,Fabián Ruiz,Home Last Goal Scorer,Betano,10.75,0.093023,HIGH,exact,1.0
19609142,186910,Rodri,Rodri,Home Last Goal Scorer,Betano,10.75,0.093023,HIGH,exact,1.0
19609142,37551089,Marc Pubill,Marc Pubill,Home Last Goal Scorer,Betano,20.0,0.05,HIGH,exact,1.0
19609142,37656179,Lamine Yamal,Lamine Yamal,Home Last Goal Scorer,Betano,3.8,0.263158,HIGH,exact,1.0
19609142,37297544,Nico Williams,Nico Williams,Home Last Goal Scorer,Betano,5.1,0.196078,HIGH,exact,1.0
19609142,186299,Aymeric Laporte,Aymeric Laporte,Home Last Goal Scorer,Betano,21.0,0.047619,HIGH,exact,1.0
19609142,37288001,Pedri,Pedri,Home Last Goal Scorer,Betano,12.0,0.083333,HIGH,exact,1.0
19609142,530762,Martín Zubimendi,Martin Zubimendi,Home Last Goal Scorer,Betano,12.0,0.083333,HIGH,exact,1.0
19609142,37656790,Pau Cubarsí,Pau Cubarsi,Home Last Goal Scorer,Betano,23.0,0.043478,HIGH,exact,1.0
