symbol,side,opened_at,closed_at,lot,pnl,close_reason,loss_streak_after
GBPUSD,BUY,2026-04-01T10:23:00.001000,2026-04-01T10:23:30.258000,0.02,-0.140000000000029,time_exit,2
GBPUSD,BUY,2026-04-01T10:24:00.310000,2026-04-01T10:24:32.076000,0.04,-0.280000000000058,time_exit,3
GBPUSD,BUY,2026-04-01T10:25:00.096000,2026-04-01T10:25:30.139000,0.08,-0.560000000000116,time_exit,3
GBPUSD,BUY,2026-04-01T10:26:00.784000,2026-04-01T10:26:03.224000,0.08,-3.0533504847394255,stop_loss,3
GBPUSD,BUY,2026-04-01T10:26:32.513000,2026-04-01T10:27:04.257000,0.08,-1.7600000000008718,time_exit,3
GBPUSD,BUY,2026-04-01T10:27:30.265000,2026-04-01T10:28:00.371000,0.08,-0.7200000000011642,time_exit,3
GBPUSD,BUY,2026-04-01T10:28:30.262000,2026-04-01T10:29:00.761000,0.08,-1.120000000000232,time_exit,3
GBPUSD,SELL,2026-04-02T01:21:00.015000,2026-04-02T01:21:30.031000,0.08,-1.8400000000013963,time_exit,3
GBPUSD,SELL,2026-04-02T01:22:00.020000,2026-04-02T01:22:30.047000,0.08,-2.8799999999993275,time_exit,3
GBPUSD,SELL,2026-04-02T01:23:00.058000,2026-04-02T01:23:30.106000,0.08,-2.3199999999992116,time_exit,3
GBPUSD,SELL,2026-04-02T01:24:00.060000,2026-04-02T01:24:30.276000,0.08,2.000000000000668,time_exit,0
GBPUSD,SELL,2026-04-02T01:25:00.173000,2026-04-02T01:25:30.201000,0.01,0.29999999999996696,time_exit,0
GBPUSD,SELL,2026-04-02T01:26:00.049000,2026-04-02T01:26:30.448000,0.01,-0.14999999999987246,time_exit,1
GBPUSD,SELL,2026-04-02T01:27:00.115000,2026-04-02T01:27:30.646000,0.02,-0.16000000000016001,time_exit,2
GBPUSD,SELL,2026-04-02T01:28:00.490000,2026-04-02T01:28:30.579000,0.04,-0.8800000000004359,time_exit,3
GBPUSD,SELL,2026-04-02T01:29:00.030000,2026-04-02T01:29:30.612000,0.08,2.6399999999995316,time_exit,0
GBPUSD,SELL,2026-04-02T01:30:00.101000,2026-04-02T01:30:30.157000,0.01,0.040000000000040004,time_exit,0
GBPUSD,SELL,2026-04-02T01:31:00.159000,2026-04-02T01:31:30.384000,0.01,0.49000000000010147,time_exit,0
GBPUSD,SELL,2026-04-02T01:32:00.125000,2026-04-02T01:32:30.307000,0.01,0.31000000000003247,time_exit,0
GBPUSD,SELL,2026-04-02T01:35:00.119000,2026-04-02T01:35:30.121000,0.01,0.19999999999997797,time_exit,0
GBPUSD,SELL,2026-04-02T01:36:00.054000,2026-04-02T01:36:30.290000,0.01,-0.34999999999985043,time_exit,1
GBPUSD,SELL,2026-04-02T01:37:00.413000,2026-04-02T01:37:33.205000,0.02,-0.5999999999999339,time_exit,2
GBPUSD,SELL,2026-04-02T01:38:00.237000,2026-04-02T01:38:30.332000,0.04,-1.5199999999992997,time_exit,3
GBPUSD,SELL,2026-04-02T01:39:00.057000,2026-04-02T01:39:30.169000,0.08,-1.1999999999989797,time_exit,3
GBPUSD,SELL,2026-04-02T01:40:00.208000,2026-04-02T01:40:30.438000,0.08,0.23999999999979593,time_exit,0
GBPUSD,SELL,2026-04-02T01:41:00.048000,2026-04-02T01:41:30.065000,0.01,-0.19999999999997797,time_exit,1
GBPUSD,SELL,2026-04-02T01:42:00.047000,2026-04-02T01:42:30.220000,0.02,-0.780000000000225,time_exit,2
GBPUSD,SELL,2026-04-02T01:43:00.310000,2026-04-02T01:43:30.387000,0.04,-0.560000000000116,time_exit,3
GBPUSD,SELL,2026-04-02T01:44:00.249000,2026-04-02T01:44:31.835000,0.08,-0.15999999999927184,time_exit,3
GBPUSD,SELL,2026-04-02T01:45:00.144000,2026-04-02T01:45:30.368000,0.08,-0.32000000000032003,time_exit,3
GBPUSD,SELL,2026-04-02T01:46:00.586000,2026-04-02T01:46:30.893000,0.08,-4.799999999999471,time_exit,3
GBPUSD,SELL,2026-04-02T01:47:00.177000,2026-04-02T01:47:30.196000,0.08,2.4799999999998157,time_exit,0
GBPUSD,SELL,2026-04-02T01:48:00.116000,2026-04-02T01:48:30.179000,0.01,-0.3899999999998905,time_exit,1
GBPUSD,SELL,2026-04-02T01:50:00.018000,2026-04-02T01:50:30.198000,0.02,-0.560000000000116,time_exit,2
GBPUSD,SELL,2026-04-02T01:54:31.382000,2026-04-02T01:55:01.543000,0.04,-1.440000000000552,time_exit,3
GBPUSD,SELL,2026-04-02T01:55:30.110000,2026-04-02T01:56:00.401000,0.08,-2.3999999999997357,time_exit,3
GBPUSD,SELL,2026-04-02T01:56:30.002000,2026-04-02T01:57:00.202000,0.08,-1.1199999999984556,time_exit,3
GBPUSD,SELL,2026-04-02T01:57:30.199000,2026-04-02T01:58:00.255000,0.08,-0.7999999999999119,time_exit,3
GBPUSD,SELL,2026-04-02T01:58:34.194000,2026-04-02T01:59:05.392000,0.08,0.15999999999927184,time_exit,0
GBPUSD,SELL,2026-04-02T01:59:30.675000,2026-04-02T02:00:01.524000,0.01,-0.180000000000069,time_exit,1
GBPUSD,SELL,2026-04-02T02:00:30.187000,2026-04-02T02:01:00.198000,0.02,-0.25999999999992696,time_exit,2
GBPUSD,SELL,2026-04-02T02:01:30.691000,2026-04-02T02:02:00.704000,0.04,-1.0799999999999699,time_exit,3
GBPUSD,SELL,2026-04-02T02:02:30.369000,2026-04-02T02:03:00.382000,0.08,0.560000000000116,time_exit,0
GBPUSD,SELL,2026-04-02T02:03:30.349000,2026-04-02T02:04:00.359000,0.01,-0.280000000000058,time_exit,1
GBPUSD,SELL,2026-04-02T02:09:00.142000,2026-04-02T02:09:30.790000,0.02,-0.140000000000029,time_exit,2
GBPUSD,SELL,2026-04-02T02:12:00.283000,2026-04-02T02:12:32.471000,0.04,-0.23999999999979593,time_exit,3
GBPUSD,SELL,2026-04-02T02:13:00.239000,2026-04-02T02:13:31.503000,0.08,1.2799999999995038,time_exit,0
GBPUSD,SELL,2026-04-02T02:14:00.031000,2026-04-02T02:14:30.225000,0.01,-0.06000000000017102,time_exit,1
GBPUSD,SELL,2026-04-02T02:15:00.310000,2026-04-02T02:15:20.998000,0.02,-1.0085016560754667,stop_loss,2
GBPUSD,SELL,2026-04-02T02:22:00.216000,2026-04-02T02:22:30.317000,0.04,-0.04000000000026205,time_exit,3
GBPUSD,SELL,2026-04-02T02:23:00.174000,2026-04-02T02:23:30.187000,0.08,-0.9599999999991837,time_exit,3
GBPUSD,SELL,2026-04-02T02:24:00.079000,2026-04-02T02:24:30.167000,0.08,-2.9599999999998516,time_exit,3
GBPUSD,SELL,2026-04-02T02:27:03.071000,2026-04-02T02:27:37.015000,0.08,-0.8799999999986597,time_exit,3
GBPUSD,SELL,2026-04-02T02:28:01.022000,2026-04-02T02:28:31.107000,0.08,0.1600000000010482,time_exit,0
GBPUSD,SELL,2026-04-02T02:29:00.026000,2026-04-02T02:29:30.459000,0.01,0.02999999999997449,time_exit,0
GBPUSD,SELL,2026-04-02T02:30:00.130000,2026-04-02T02:30:30.344000,0.01,-0.24000000000001798,time_exit,1
GBPUSD,SELL,2026-04-02T02:31:00.299000,2026-04-02T02:31:30.374000,0.02,0.04000000000026205,time_exit,0
GBPUSD,SELL,2026-04-02T02:32:00.261000,2026-04-02T02:32:30.772000,0.01,-0.01999999999990898,time_exit,1
GBPUSD,SELL,2026-04-02T02:33:00.388000,2026-04-02T02:33:30.659000,0.02,-0.22000000000010897,time_exit,2
GBPUSD,SELL,2026-04-02T02:34:03.183000,2026-04-02T02:34:33.902000,0.04,0.11999999999989797,time_exit,0
GBPUSD,SELL,2026-04-02T02:35:00.543000,2026-04-02T02:35:31.075000,0.01,-0.12999999999996348,time_exit,1
GBPUSD,SELL,2026-04-02T02:36:00.671000,2026-04-02T02:36:31.252000,0.02,-0.18000000000029104,time_exit,2
GBPUSD,SELL,2026-04-02T02:37:00.213000,2026-04-02T02:37:30.240000,0.04,0.8799999999997699,time_exit,0
GBPUSD,SELL,2026-04-02T02:38:00.303000,2026-04-02T02:38:30.753000,0.01,-0.24000000000001798,time_exit,1
GBPUSD,SELL,2026-04-02T02:39:00.258000,2026-04-02T02:39:30.749000,0.02,0.2999999999997449,time_exit,0
GBPUSD,SELL,2026-04-02T02:40:00.267000,2026-04-02T02:40:30.343000,0.01,-0.25999999999992696,time_exit,1
GBPUSD,SELL,2026-04-02T02:41:00.422000,2026-04-02T02:41:30.771000,0.02,0.019999999999686935,time_exit,0
GBPUSD,SELL,2026-04-02T02:42:00.276000,2026-04-02T02:42:31.013000,0.01,-0.05999999999994898,time_exit,1
GBPUSD,SELL,2026-04-02T02:43:00.293000,2026-04-02T02:43:31.510000,0.02,-0.4600000000003491,time_exit,2
GBPUSD,SELL,2026-04-02T02:44:00.758000,2026-04-02T02:44:36.309000,0.04,-0.280000000000058,time_exit,3
GBPUSD,SELL,2026-04-02T02:45:00.474000,2026-04-02T02:45:31.311000,0.08,-2.080000000001192,time_exit,3
GBPUSD,SELL,2026-04-02T02:47:31.265000,2026-04-02T02:48:01.879000,0.08,-0.47999999999959186,time_exit,3
GBPUSD,SELL,2026-04-02T02:48:31.459000,2026-04-02T02:49:02.027000,0.08,-0.560000000000116,time_exit,3
GBPUSD,SELL,2026-04-02T02:49:34.688000,2026-04-02T02:50:05.795000,0.08,-0.9599999999991837,time_exit,3
GBPUSD,SELL,2026-04-02T02:54:00.458000,2026-04-02T02:54:30.876000,0.08,-1.7600000000008718,time_exit,3
GBPUSD,SELL,2026-04-02T03:00:00.617000,2026-04-02T03:00:31.450000,0.08,0.0800000000005241,time_exit,0
GBPUSD,SELL,2026-04-02T03:01:00.036000,2026-04-02T03:01:31.266000,0.01,-0.049999999999883464,time_exit,1
GBPUSD,SELL,2026-04-02T03:02:00.275000,2026-04-02T03:02:33.982000,0.02,0.03999999999981796,time_exit,0
GBPUSD,SELL,2026-04-02T03:03:00.164000,2026-04-02T03:03:31.633000,0.01,0.0700000000000145,time_exit,0
GBPUSD,SELL,2026-04-02T03:04:03.717000,2026-04-02T03:04:35.377000,0.01,-0.07999999999985796,time_exit,1
GBPUSD,SELL,2026-04-02T03:05:00.289000,2026-04-02T03:05:37.993000,0.02,-0.31999999999987594,time_exit,2
GBPUSD,SELL,2026-04-02T03:08:00.692000,2026-04-02T03:08:30.731000,0.04,-0.31999999999943185,time_exit,3
GBPUSD,SELL,2026-04-02T03:09:30.270000,2026-04-02T03:10:00.323000,0.08,-0.47999999999959186,time_exit,3
GBPUSD,SELL,2026-04-02T03:10:36.139000,2026-04-02T03:11:06.226000,0.08,-1.1999999999989797,time_exit,3
GBPUSD,SELL,2026-04-02T03:11:36.467000,2026-04-02T03:12:07.151000,0.08,-0.32000000000032003,time_exit,3
GBPUSD,SELL,2026-04-02T03:14:01.131000,2026-04-02T03:14:32.444000,0.08,-1.0399999999997078,time_exit,3
GBPUSD,SELL,2026-04-02T03:15:02.134000,2026-04-02T03:15:34.095000,0.08,-1.120000000000232,time_exit,3
GBPUSD,SELL,2026-04-02T03:16:00.311000,2026-04-02T03:16:32.282000,0.08,0.47999999999959186,time_exit,0
GBPUSD,SELL,2026-04-02T03:17:03.082000,2026-04-02T03:17:34.722000,0.01,0.009999999999843467,time_exit,0
GBPUSD,SELL,2026-04-02T03:18:00.271000,2026-04-02T03:18:34.641000,0.01,-0.050000000000105516,time_exit,1
GBPUSD,SELL,2026-04-02T03:19:00.247000,2026-04-02T03:19:13.896000,0.02,-0.5460502936744938,stop_loss,2
GBPUSD,SELL,2026-04-02T03:19:31.175000,2026-04-02T03:20:01.445000,0.04,-0.44000000000021794,time_exit,3
GBPUSD,SELL,2026-04-02T03:20:37.184000,2026-04-02T03:21:09.321000,0.08,-0.7199999999993878,time_exit,3
GBPUSD,SELL,2026-04-02T03:22:32.472000,2026-04-02T03:23:06.529000,0.08,-0.6399999999988637,time_exit,3
GBPUSD,SELL,2026-04-02T03:23:31.070000,2026-04-02T03:24:01.655000,0.08,-0.560000000000116,time_exit,3
GBPUSD,SELL,2026-04-02T03:26:00.384000,2026-04-02T03:26:33.094000,0.08,-0.9599999999991837,time_exit,3
GBPUSD,SELL,2026-04-02T03:38:00.911000,2026-04-02T03:38:32.196000,0.08,-1.6800000000003479,time_exit,3
GBPUSD,SELL,2026-04-02T03:39:00.266000,2026-04-02T03:39:30.970000,0.08,-1.83999999999962,time_exit,3
GBPUSD,SELL,2026-04-02T03:42:00.856000,2026-04-02T03:42:31.084000,0.08,-0.31999999999854367,time_exit,3
GBPUSD,SELL,2026-04-02T03:46:01.953000,2026-04-02T03:46:33.411000,0.08,-1.120000000000232,time_exit,3
GBPUSD,SELL,2026-04-02T03:48:08.861000,2026-04-02T03:48:41.086000,0.08,-0.32000000000032003,time_exit,3
GBPUSD,SELL,2026-04-02T03:49:00.968000,2026-04-02T03:49:31.284000,0.08,0.15999999999927184,time_exit,0
GBPUSD,SELL,2026-04-02T03:50:00.239000,2026-04-02T03:50:32.297000,0.01,-0.140000000000029,time_exit,1
GBPUSD,SELL,2026-04-02T03:51:00.143000,2026-04-02T03:51:30.165000,0.02,0.23999999999979593,time_exit,0
GBPUSD,SELL,2026-04-02T03:52:01.122000,2026-04-02T03:52:16.527000,0.01,0.27839282228714346,tp3,0
GBPUSD,SELL,2026-04-02T03:52:31.025000,2026-04-02T03:53:01.285000,0.01,-0.15999999999993797,time_exit,1
GBPUSD,SELL,2026-04-02T03:53:30.163000,2026-04-02T03:54:03.754000,0.02,-0.11999999999989797,time_exit,2
GBPUSD,SELL,2026-04-02T03:54:30.325000,2026-04-02T03:55:02.121000,0.04,-0.280000000000058,time_exit,3
GBPUSD,SELL,2026-04-02T03:59:00.057000,2026-04-02T03:59:30.170000,0.08,-1.3600000000000279,time_exit,3
GBPUSD,SELL,2026-04-02T04:00:00.451000,2026-04-02T04:00:30.466000,0.08,-1.2799999999995038,time_exit,3
GBPUSD,SELL,2026-04-02T04:01:00.096000,2026-04-02T04:01:31.236000,0.08,-2.000000000000668,time_exit,3
GBPUSD,SELL,2026-04-02T04:06:00.836000,2026-04-02T04:06:31.210000,0.08,0.0800000000005241,time_exit,0
GBPUSD,SELL,2026-04-02T04:07:00.096000,2026-04-02T04:07:30.567000,0.01,-0.22000000000010897,time_exit,1
GBPUSD,SELL,2026-04-02T04:08:32.077000,2026-04-02T04:09:02.080000,0.02,-0.280000000000058,time_exit,2
GBPUSD,BUY,2026-04-03T00:00:08.267000,2026-04-03T00:00:40.560000,0.04,-0.11999999999989797,time_exit,3
GBPUSD,BUY,2026-04-03T00:04:18.141000,2026-04-03T00:04:48.999000,0.08,0.1600000000010482,time_exit,0
GBPUSD,BUY,2026-04-03T00:05:04.063000,2026-04-03T00:05:34.835000,0.01,-0.08000000000008001,time_exit,1
GBPUSD,BUY,2026-04-03T00:06:17.358000,2026-04-03T00:06:39.973000,0.02,-0.2669822205043637,stop_loss,2
GBPUSD,BUY,2026-04-03T00:07:00.644000,2026-04-03T00:07:50.240000,0.04,-0.20000000000042206,time_exit,3
GBPUSD,BUY,2026-04-03T00:08:45.233000,2026-04-03T00:09:28.196000,0.08,-1.0012652094939511,stop_loss,3
GBPUSD,BUY,2026-04-03T00:10:33.709000,2026-04-03T00:11:16.180000,0.08,-0.8800000000004359,time_exit,3
GBPUSD,BUY,2026-04-03T00:11:55.350000,2026-04-03T00:12:24.362000,0.08,-0.9599999999991837,stop_loss,3
GBPUSD,BUY,2026-04-03T00:22:01.080000,2026-04-03T00:22:45.170000,0.08,-0.3999999999990677,time_exit,3
GBPUSD,BUY,2026-04-03T00:24:14.389000,2026-04-03T00:24:44.608000,0.08,-0.9599999999991837,time_exit,3
GBPUSD,BUY,2026-04-03T00:25:15.055000,2026-04-03T00:25:46.824000,0.08,-0.560000000000116,time_exit,3
GBPUSD,BUY,2026-04-03T00:26:10.215000,2026-04-03T00:26:52.107000,0.08,-1.0399999999997078,time_exit,3
GBPUSD,BUY,2026-04-03T00:27:30.623000,2026-04-03T00:28:08.506000,0.08,0.07999999999874774,time_exit,0
GBPUSD,BUY,2026-04-03T00:29:04.577000,2026-04-03T00:29:14.604000,0.01,-0.140000000000029,stop_loss,1
GBPUSD,BUY,2026-04-03T00:29:30.895000,2026-04-03T00:30:09.434000,0.02,-0.140000000000029,time_exit,2
GBPUSD,BUY,2026-04-03T00:30:30.363000,2026-04-03T00:31:00.431000,0.04,-0.31999999999943185,time_exit,3
GBPUSD,BUY,2026-04-03T00:31:41.625000,2026-04-03T00:32:16.904000,0.08,0.0,time_exit,3
GBPUSD,BUY,2026-04-03T00:32:32.121000,2026-04-03T00:33:02.258000,0.08,-0.560000000000116,time_exit,3
GBPUSD,BUY,2026-04-03T00:34:00.328000,2026-04-03T00:34:34.532000,0.08,-0.47999999999959186,time_exit,3
GBPUSD,BUY,2026-04-03T00:35:13.098000,2026-04-03T00:35:43.476000,0.08,-0.15999999999927184,time_exit,3
GBPUSD,BUY,2026-04-03T00:36:01.062000,2026-04-03T00:36:31.391000,0.08,-0.32000000000032003,time_exit,3
GBPUSD,BUY,2026-04-03T00:37:03.179000,2026-04-03T00:37:38.491000,0.08,-0.3999999999990677,time_exit,3
GBPUSD,BUY,2026-04-03T00:38:19.417000,2026-04-03T00:38:33.957000,0.08,-1.0259497663511752,stop_loss,3
GBPUSD,BUY,2026-04-03T00:39:15.179000,2026-04-03T00:39:47.202000,0.08,-0.47999999999959186,time_exit,3
GBPUSD,BUY,2026-04-03T00:40:00.181000,2026-04-03T00:40:37.457000,0.08,-0.8799999999986597,time_exit,3
GBPUSD,BUY,2026-04-03T00:41:07.514000,2026-04-03T00:41:52.231000,0.08,-0.31999999999854367,time_exit,3
GBPUSD,BUY,2026-04-03T00:43:15.726000,2026-04-03T00:43:50.045000,0.08,-0.560000000000116,time_exit,3
GBPUSD,BUY,2026-04-03T00:44:04.644000,2026-04-03T00:44:40.553000,0.08,-0.8799999999986597,time_exit,3
GBPUSD,BUY,2026-04-03T00:45:00.074000,2026-04-03T00:45:33.074000,0.08,-0.7200000000011642,time_exit,3
GBPUSD,BUY,2026-04-03T00:46:17.010000,2026-04-03T00:50:33.931000,0.08,-0.7199999999993878,time_exit,3
GBPUSD,BUY,2026-04-03T00:51:10.727000,2026-04-03T00:51:47.060000,0.08,-0.8799999999986597,time_exit,3
GBPUSD,BUY,2026-04-03T00:52:10.470000,2026-04-03T00:52:16.285000,0.08,-1.0399999999997078,stop_loss,3
GBPUSD,SELL,2026-04-03T02:31:00.651000,2026-04-03T02:31:11.040000,0.08,-1.0046375448649059,stop_loss,3
GBPUSD,SELL,2026-04-03T02:44:03.719000,2026-04-03T02:45:02.613000,0.08,-0.47999999999959186,time_exit,3
GBPUSD,SELL,2026-04-03T02:48:40.261000,2026-04-03T02:48:59.062000,0.08,-0.8799999999986597,stop_loss,3
GBPUSD,BUY,2026-04-03T06:01:01.582000,2026-04-03T06:01:33.081000,0.08,-0.47999999999959186,time_exit,3
GBPUSD,BUY,2026-04-03T06:02:42.341000,2026-04-03T06:03:38.806000,0.08,-0.4000000000008441,time_exit,3
GBPUSD,BUY,2026-04-03T06:04:02.849000,2026-04-03T06:04:44.025000,0.08,-0.6400000000006401,time_exit,3
GBPUSD,BUY,2026-04-03T06:05:34.706000,2026-04-03T06:06:09.893000,0.08,-0.560000000000116,time_exit,3
GBPUSD,BUY,2026-04-03T06:06:30.078000,2026-04-03T06:06:30.183000,0.08,-1.0399999999997078,stop_loss,3
GBPUSD,BUY,2026-04-03T06:07:52.094000,2026-04-03T06:08:48.691000,0.08,-0.47999999999959186,time_exit,3
EURJPY,BUY,2026-04-01T04:10:02.907000,2026-04-01T04:10:33.252000,0.01,-0.08125000000003268,time_exit,1
EURJPY,BUY,2026-04-01T04:11:01.722000,2026-04-01T04:11:34.914000,0.02,-0.2500000000001279,time_exit,2
EURJPY,BUY,2026-04-01T04:12:02.609000,2026-04-01T04:12:33.227000,0.04,-0.19999999999953388,time_exit,3
EURJPY,BUY,2026-04-01T04:13:00.044000,2026-04-01T04:13:33.442000,0.08,-1.0000000000005116,time_exit,3
EURJPY,BUY,2026-04-01T04:14:00.618000,2026-04-01T04:14:30.706000,0.08,-0.6000000000000228,time_exit,3
EURJPY,BUY,2026-04-01T04:15:00.484000,2026-04-01T04:15:32.694000,0.08,-0.4499999999993065,time_exit,3
EURJPY,BUY,2026-04-01T04:16:00.752000,2026-04-01T04:16:31.891000,0.08,-0.15000000000071623,time_exit,3
EURJPY,BUY,2026-04-01T04:17:00.432000,2026-04-01T04:17:23.077000,0.08,0.4750000000001364,stop_loss,0
EURJPY,BUY,2026-04-01T04:18:00.289000,2026-04-01T04:18:30.336000,0.01,0.02500000000011937,time_exit,0
EURJPY,BUY,2026-04-01T04:20:00.001000,2026-04-01T04:20:30.503000,0.01,-0.068749999999973,time_exit,1
EURJPY,BUY,2026-04-01T04:21:00.047000,2026-04-01T04:21:30.454000,0.02,-0.137499999999946,time_exit,2
EURJPY,BUY,2026-04-01T04:22:00.054000,2026-04-01T04:22:31.106000,0.04,-0.02500000000011937,time_exit,3
EURJPY,BUY,2026-04-01T04:23:00.132000,2026-04-01T04:23:30.231000,0.08,-0.3000000000000114,time_exit,3
EURJPY,BUY,2026-04-01T04:24:00.784000,2026-04-01T04:24:30.822000,0.08,-0.10000000000047748,time_exit,3
EURJPY,BUY,2026-04-01T04:25:00.279000,2026-04-01T04:25:30.587000,0.08,-0.4500000000007276,time_exit,3
EURJPY,BUY,2026-04-01T04:26:00.066000,2026-04-01T04:26:30.136000,0.08,-0.6500000000002615,time_exit,3
EURJPY,BUY,2026-04-01T04:27:01.495000,2026-04-01T04:27:31.515000,0.08,-0.3000000000000114,time_exit,3
EURJPY,BUY,2026-04-01T04:28:00.387000,2026-04-01T04:28:30.716000,0.08,-0.6000000000000228,time_exit,3
EURJPY,BUY,2026-04-01T04:29:00.286000,2026-04-01T04:29:30.338000,0.08,-0.549999999999784,time_exit,3
EURJPY,BUY,2026-04-01T04:30:01.665000,2026-04-01T04:30:33.288000,0.08,0.6500000000006168,time_exit,0
EURJPY,BUY,2026-04-01T04:32:00.445000,2026-04-01T04:32:30.534000,0.01,-0.018749999999911893,time_exit,1
EURJPY,BUY,2026-04-01T04:33:00.581000,2026-04-01T04:33:30.931000,0.02,-0.10000000000012221,time_exit,2
EURJPY,BUY,2026-04-01T04:34:02.828000,2026-04-01T04:34:22.263000,0.04,-0.555345664903939,stop_loss,3
EURJPY,BUY,2026-04-01T04:36:09.701000,2026-04-01T04:36:42.095000,0.08,-0.9500000000002728,time_exit,3
EURJPY,BUY,2026-04-01T04:37:00.175000,2026-04-01T04:37:32.074000,0.08,-0.6000000000000228,time_exit,3
EURJPY,BUY,2026-04-01T04:38:00.318000,2026-04-01T04:38:40.647000,0.08,-0.6500000000002615,time_exit,3
EURJPY,BUY,2026-04-01T04:39:00.203000,2026-04-01T04:39:06.822000,0.08,-1.098422217897621,stop_loss,3
EURJPY,BUY,2026-04-01T05:10:00.060000,2026-04-01T05:10:30.232000,0.08,-0.6500000000002615,time_exit,3
EURJPY,BUY,2026-04-01T05:11:01.146000,2026-04-01T05:11:31.672000,0.08,-1.0000000000005116,time_exit,3
EURJPY,BUY,2026-04-01T05:12:00.927000,2026-04-01T05:12:34.425000,0.08,-0.04999999999881766,time_exit,3
EURJPY,BUY,2026-04-01T05:13:00.048000,2026-04-01T05:13:30.618000,0.08,-0.6499999999988404,time_exit,3
EURJPY,BUY,2026-04-01T05:14:02.054000,2026-04-01T05:14:23.223000,0.08,0.4500000000003723,stop_loss,0
EURJPY,BUY,2026-04-01T05:16:02.989000,2026-04-01T05:16:33.311000,0.01,-0.06249999999994316,time_exit,1
EURJPY,BUY,2026-04-01T05:17:02.271000,2026-04-01T05:17:33.163000,0.02,-0.3000000000000114,time_exit,2
EURJPY,BUY,2026-04-01T05:18:00.127000,2026-04-01T05:18:14.368000,0.04,-0.7499839931050191,stop_loss,3
EURJPY,BUY,2026-04-01T05:18:30.022000,2026-04-01T05:19:00.530000,0.08,-0.6000000000000228,time_exit,3
EURJPY,BUY,2026-04-01T05:19:30.042000,2026-04-01T05:20:00.066000,0.08,-0.6500000000002615,time_exit,3
EURJPY,BUY,2026-04-01T05:22:01.294000,2026-04-01T05:22:32.157000,0.08,-0.9000000000000341,time_exit,3
EURJPY,BUY,2026-04-01T05:25:00.287000,2026-04-01T05:25:32.173000,0.08,-0.549999999999784,time_exit,3
EURJPY,BUY,2026-04-01T05:26:00.061000,2026-04-01T05:26:32.121000,0.08,-0.35000000000025017,time_exit,3
EURJPY,BUY,2026-04-01T05:27:00.100000,2026-04-01T05:27:30.428000,0.08,-0.19999999999953388,time_exit,3
EURJPY,BUY,2026-04-01T05:28:00.220000,2026-04-01T05:28:32.045000,0.08,-1.0500000000007503,time_exit,3
EURJPY,BUY,2026-04-01T05:29:00.027000,2026-04-01T05:29:15.163000,0.08,-1.3368626872065192,stop_loss,3
EURJPY,BUY,2026-04-01T05:29:35.717000,2026-04-01T05:30:08.742000,0.08,-0.24999999999977263,time_exit,3
EURJPY,BUY,2026-04-01T05:30:30.066000,2026-04-01T05:31:00.224000,0.08,-0.24999999999977263,time_exit,3
EURJPY,BUY,2026-04-01T05:31:30.781000,2026-04-01T05:32:00.792000,0.08,0.05000000000023874,time_exit,0
EURJPY,BUY,2026-04-01T05:32:30.403000,2026-04-01T05:33:01.343000,0.01,-0.006250000000029843,time_exit,1
EURJPY,BUY,2026-04-01T05:33:30.070000,2026-04-01T05:34:00.329000,0.02,-0.17500000000012508,time_exit,2
EURJPY,BUY,2026-04-01T05:34:30.019000,2026-04-01T05:34:36.688000,0.04,-0.7153011117218,stop_loss,3
EURJPY,SELL,2026-04-01T06:20:30.066000,2026-04-01T06:21:00.741000,0.08,-0.05000000000023874,time_exit,3
EURJPY,SELL,2026-04-01T06:23:00.230000,2026-04-01T06:23:30.584000,0.08,-1.9000000000005457,time_exit,3
EURJPY,SELL,2026-04-01T06:36:00.168000,2026-04-01T06:36:30.627000,0.08,-0.49999999999954525,time_exit,3
EURJPY,SELL,2026-04-01T06:37:00.011000,2026-04-01T06:37:30.325000,0.08,-1.2500000000002844,time_exit,3
EURJPY,SELL,2026-04-01T06:38:00.069000,2026-04-01T06:38:30.374000,0.08,-0.4499999999993065,time_exit,3
EURJPY,SELL,2026-04-01T06:39:00.346000,2026-04-01T06:39:30.702000,0.08,0.24999999999977263,time_exit,0
EURJPY,SELL,2026-04-01T06:40:00.098000,2026-04-01T06:40:30.191000,0.01,0.21874999999997868,time_exit,0
EURJPY,SELL,2026-04-01T06:41:00.162000,2026-04-01T06:41:30.396000,0.01,-0.10624999999997442,time_exit,1
EURJPY,SELL,2026-04-01T06:42:00.186000,2026-04-01T06:42:30.684000,0.02,-0.3750000000000142,time_exit,2
EURJPY,SELL,2026-04-01T06:45:30.118000,2026-04-01T06:46:00.156000,0.04,0.07500000000035811,time_exit,0
EURJPY,SELL,2026-04-01T06:46:30.206000,2026-04-01T06:47:00.632000,0.01,0.13124999999991616,time_exit,0
EURJPY,SELL,2026-04-01T06:47:30.165000,2026-04-01T06:48:00.214000,0.01,-0.17500000000012508,time_exit,1
EURJPY,SELL,2026-04-01T06:48:30.450000,2026-04-01T06:49:00.947000,0.02,-0.4249999999998977,time_exit,2
EURJPY,SELL,2026-04-01T06:49:30.109000,2026-04-01T06:50:00.395000,0.04,0.4750000000001364,time_exit,0
EURJPY,SELL,2026-04-01T06:50:30.174000,2026-04-01T06:51:00.323000,0.01,-0.018749999999911893,time_exit,1
EURJPY,SELL,2026-04-01T06:51:30.735000,2026-04-01T06:52:01.023000,0.02,-0.12499999999988631,time_exit,2
